Size,WC
498600,0.0000006000
498700,0.0000004000
498800,0.0000006000
498900,0.0000002000
499000,0.0000006000
499100,0.0000004000
499200,0.0000006000
499300,0.0000004000
499400,0.0000006000
499500,0.0000002000
499600,0.0000004000
499700,0.0000006000
499800,0.0000006000
499900,0.0000006000
500000,0.0000004000
500100,0.0000004000
500200,0.0000006000
500300,0.0000002000
500400,0.0000006000
500500,0.0000006000
500600,0.0000004000
500700,0.0000006000
500800,0.0000004000
500900,0.0000004000
501000,0.0000004000
501100,0.0000002000
501200,0.0000006000
501300,0.0000004000
501400,0.0000006000
501500,0.0000004000
501600,0.0000006000
501700,0.0000004000
501800,0.0000006000
501900,0.0000004000
502000,0.0000004000
502100,0.0000006000
502200,0.0000002000
502300,0.0000004000
502400,0.0000006000
502500,0.0000006000
502600,0.0000004000
502700,0.0000006000
502800,0.0000006000
502900,0.0000004000
503000,0.0000006000
503100,0.0000004000
503200,0.0000002000
503300,0.0000004000
503400,0.0000006000
503500,0.0000006000
503600,0.0000004000
503700,0.0000006000
503800,0.0000006000
503900,0.0000006000
504000,0.0000002000
504100,0.0000002000
504200,0.0000004000
504300,0.0000006000
504400,0.0000006000
504500,0.0000006000
504600,0.0000006000
504700,0.0000004000
504800,0.0000004000
504900,0.0000006000
505000,0.0000006000
505100,0.0000004000
505200,0.0000002000
505300,0.0000004000
505400,0.0000006000
505500,0.0000006000
505600,0.0000004000
505700,0.0000004000
505800,0.0000006000
505900,0.0000004000
506000,0.0000006000
506100,0.0000004000
506200,0.0000004000
506300,0.0000006000
506400,0.0000004000
506500,0.0000006000
506600,0.0000004000
506700,0.0000006000
506800,0.0000004000
506900,0.0000006000
507000,0.0000006000
507100,0.0000006000
507200,0.0000006000
507300,0.0000004000
507400,0.0000004000
507500,0.0000006000
507600,0.0000004000
507700,0.0000006000
507800,0.0000006000
507900,0.0000006000
508000,0.0000006000
508100,0.0000006000
508200,0.0000006000
508300,0.0000004000
508400,0.0000006000
508500,0.0000004000
508600,0.0000006000
508700,0.0000004000
508800,0.0000006000
508900,0.0000006000
509000,0.0000002000
509100,0.0000006000
509200,0.0000002000
509300,0.0000006000
509400,0.0000006000
509500,0.0000002000
509600,0.0000006000
509700,0.0000004000
509800,0.0000006000
509900,0.0000004000
510000,0.0000006000
510100,0.0000004000
510200,0.0000006000
510300,0.0000004000
510400,0.0000006000
510500,0.0000002000
510600,0.0000004000
510700,0.0000006000
510800,0.0000004000
510900,0.0000006000
511000,0.0000004000
511100,0.0000006000
511200,0.0000004000
511300,0.0000004000
511400,0.0000006000
511500,0.0000006000
511600,0.0000006000
511700,0.0000006000
511800,0.0000004000
511900,0.0000006000
512000,0.0000004000
512100,0.0000006000
512200,0.0000004000
512300,0.0000006000
512400,0.0000006000
512500,0.0000006000
512600,0.0000004000
512700,0.0000004000
512800,0.0000004000
512900,0.0000004000
513000,0.0000004000
513100,0.0000006000
513200,0.0000002000
513300,0.0000006000
513400,0.0000002000
513500,0.0000004000
513600,0.0000004000
513700,0.0000002000
513800,0.0000004000
513900,0.0000004000
514000,0.0000006000
514100,0.0000006000
514200,0.0000004000
514300,0.0000002000
514400,0.0000006000
514500,0.0000004000
514600,0.0000006000
514700,0.0000004000
514800,0.0000002000
514900,0.0000006000
515000,0.0000006000
515100,0.0000002000
515200,0.0000004000
515300,0.0000006000
515400,0.0000006000
515500,0.0000004000
515600,0.0000006000
515700,0.0000004000
515800,0.0000006000
515900,0.0000002000
516000,0.0000006000
516100,0.0000006000
516200,0.0000006000
516300,0.0000006000
516400,0.0000006000
516500,0.0000004000
516600,0.0000002000
516700,0.0000006000
516800,0.0000002000
516900,0.0000004000
517000,0.0000006000
517100,0.0000006000
517200,0.0000004000
517300,0.0000006000
517400,0.0000006000
517500,0.0000004000
517600,0.0000004000
517700,0.0000004000
517800,0.0000004000
517900,0.0000002000
518000,0.0000004000
518100,0.0000006000
518200,0.0000004000
518300,0.0000006000
518400,0.0000006000
518500,0.0000006000
518600,0.0000006000
518700,0.0000004000
518800,0.0000006000
518900,0.0000002000
519000,0.0000006000
519100,0.0000006000
519200,0.0000006000
519300,0.0000006000
519400,0.0000004000
519500,0.0000004000
519600,0.0000006000
519700,0.0000006000
519800,0.0000004000
519900,0.0000006000
520000,0.0000006000
520100,0.0000006000
520200,0.0000004000
520300,0.0000006000
520400,0.0000006000
520500,0.0000004000
520600,0.0000006000
520700,0.0000006000
520800,0.0000006000
520900,0.0000004000
521000,0.0000004000
521100,0.0000004000
521200,0.0000004000
521300,0.0000006000
521400,0.0000004000
521500,0.0000006000
521600,0.0000004000
521700,0.0000006000
521800,0.0000006000
521900,0.0000014000
522000,0.0000010000
522100,0.0000004000
522200,0.0000006000
522300,0.0000006000
522400,0.0000006000
522500,0.0000004000
522600,0.0000006000
522700,0.0000002000
522800,0.0000004000
522900,0.0000004000
523000,0.0000004000
523100,0.0000006000
523200,0.0000004000
523300,0.0000004000
523400,0.0000002000
523500,0.0000006000
523600,0.0000006000
523700,0.0000006000
523800,0.0000004000
523900,0.0000006000
524000,0.0000006000
524100,0.0000004000
524200,0.0000004000
524300,0.0000002000
524400,0.0000006000
524500,0.0000002000
524600,0.0000006000
524700,0.0000004000
524800,0.0000006000
524900,0.0000004000
525000,0.0000004000
525100,0.0000004000
525200,0.0000002000
525300,0.0000002000
525400,0.0000006000
525500,0.0000006000
525600,0.0000006000
525700,0.0000006000
525800,0.0000004000
525900,0.0000004000
526000,0.0000006000
526100,0.0000004000
526200,0.0000002000
526300,0.0000006000
526400,0.0000004000
526500,0.0000006000
526600,0.0000006000
526700,0.0000004000
526800,0.0000004000
526900,0.0000002000
527000,0.0000004000
527100,0.0000006000
527200,0.0000004000
527300,0.0000006000
527400,0.0000006000
527500,0.0000004000
527600,0.0000004000
527700,0.0000006000
527800,0.0000004000
527900,0.0000002000
528000,0.0000006000
528100,0.0000004000
528200,0.0000006000
528300,0.0000008000
528400,0.0000006000
528500,0.0000002000
528600,0.0000002000
528700,0.0000002000
528800,0.0000006000
528900,0.0000004000
529000,0.0000006000
529100,0.0000004000
529200,0.0000004000
529300,0.0000004000
529400,0.0000004000
529500,0.0000004000
529600,0.0000006000
529700,0.0000004000
529800,0.0000004000
529900,0.0000004000
530000,0.0000002000
530100,0.0000004000
530200,0.0000004000
530300,0.0000004000
530400,0.0000002000
530500,0.0000006000
530600,0.0000004000
530700,0.0000006000
530800,0.0000004000
530900,0.0000004000
531000,0.0000006000
531100,0.0000004000
531200,0.0000002000
531300,0.0000004000
531400,0.0000006000
531500,0.0000004000
531600,0.0000006000
531700,0.0000002000
531800,0.0000006000
531900,0.0000004000
532000,0.0000004000
532100,0.0000006000
532200,0.0000002000
532300,0.0000004000
532400,0.0000006000
532500,0.0000004000
532600,0.0000004000
532700,0.0000006000
532800,0.0000006000
532900,0.0000004000
533000,0.0000002000
533100,0.0000004000
533200,0.0000004000
533300,0.0000006000
533400,0.0000002000
533500,0.0000004000
533600,0.0000004000
533700,0.0000002000
533800,0.0000006000
533900,0.0000004000
534000,0.0000006000
534100,0.0000006000
534200,0.0000006000
534300,0.0000006000
534400,0.0000006000
534500,0.0000004000
534600,0.0000004000
534700,0.0000006000
534800,0.0000004000
534900,0.0000006000
535000,0.0000006000
535100,0.0000006000
535200,0.0000004000
535300,0.0000002000
535400,0.0000006000
535500,0.0000004000
535600,0.0000004000
535700,0.0000004000
535800,0.0000006000
535900,0.0000006000
536000,0.0000006000
536100,0.0000004000
536200,0.0000004000
536300,0.0000006000
536400,0.0000004000
536500,0.0000006000
536600,0.0000006000
536700,0.0000006000
536800,0.0000004000
536900,0.0000002000
537000,0.0000002000
537100,0.0000004000
537200,0.0000006000
537300,0.0000004000
537400,0.0000006000
537500,0.0000004000
537600,0.0000004000
537700,0.0000006000
537800,0.0000004000
537900,0.0000004000
538000,0.0000004000
538100,0.0000004000
538200,0.0000006000
538300,0.0000006000
538400,0.0000004000
538500,0.0000004000
538600,0.0000006000
538700,0.0000004000
538800,0.0000004000
538900,0.0000006000
539000,0.0000006000
539100,0.0000004000
539200,0.0000004000
539300,0.0000004000
539400,0.0000006000
539500,0.0000004000
539600,0.0000004000
539700,0.0000006000
539800,0.0000004000
539900,0.0000004000
540000,0.0000006000
540100,0.0000004000
540200,0.0000004000
540300,0.0000004000
540400,0.0000004000
540500,0.0000008000
540600,0.0000006000
540700,0.0000006000
540800,0.0000004000
540900,0.0000006000
541000,0.0000002000
541100,0.0000006000
541200,0.0000006000
541300,0.0000006000
541400,0.0000006000
541500,0.0000006000
541600,0.0000004000
541700,0.0000004000
541800,0.0000006000
541900,0.0000006000
542000,0.0000006000
542100,0.0000004000
542200,0.0000006000
542300,0.0000006000
542400,0.0000002000
542500,0.0000006000
542600,0.0000006000
542700,0.0000006000
542800,0.0000004000
542900,0.0000004000
543000,0.0000006000
543100,0.0000004000
543200,0.0000004000
543300,0.0000004000
543400,0.0000006000
543500,0.0000006000
543600,0.0000004000
543700,0.0000006000
543800,0.0000002000
543900,0.0000006000
544000,0.0000002000
544100,0.0000004000
544200,0.0000006000
544300,0.0000004000
544400,0.0000010000
544500,0.0000008000
544600,0.0000002000
544700,0.0000004000
544800,0.0000006000
544900,0.0000004000
545000,0.0000004000
545100,0.0000004000
545200,0.0000004000
545300,0.0000006000
545400,0.0000004000
545500,0.0000004000
545600,0.0000006000
545700,0.0000004000
545800,0.0000004000
545900,0.0000006000
546000,0.0000004000
546100,0.0000006000
546200,0.0000006000
546300,0.0000006000
546400,0.0000004000
546500,0.0000006000
546600,0.0000006000
546700,0.0000006000
546800,0.0000004000
546900,0.0000006000
547000,0.0000006000
547100,0.0000004000
547200,0.0000004000
547300,0.0000006000
547400,0.0000006000
547500,0.0000006000
547600,0.0000004000
547700,0.0000004000
547800,0.0000004000
547900,0.0000006000
548000,0.0000004000
548100,0.0000004000
548200,0.0000006000
548300,0.0000006000
548400,0.0000004000
548500,0.0000006000
548600,0.0000004000
548700,0.0000006000
548800,0.0000006000
548900,0.0000006000
549000,0.0000006000
549100,0.0000006000
549200,0.0000006000
549300,0.0000004000
549400,0.0000002000
549500,0.0000006000
549600,0.0000006000
549700,0.0000002000
549800,0.0000006000
549900,0.0000004000
550000,0.0000004000
550100,0.0000006000
550200,0.0000002000
550300,0.0000006000
550400,0.0000004000
550500,0.0000006000
550600,0.0000004000
550700,0.0000006000
550800,0.0000004000
550900,0.0000006000
551000,0.0000002000
551100,0.0000004000
551200,0.0000004000
551300,0.0000006000
551400,0.0000006000
551500,0.0000004000
551600,0.0000006000
551700,0.0000004000
551800,0.0000004000
551900,0.0000006000
552000,0.0000004000
552100,0.0000006000
552200,0.0000004000
552300,0.0000006000
552400,0.0000002000
552500,0.0000004000
552600,0.0000006000
552700,0.0000006000
552800,0.0000006000
552900,0.0000004000
553000,0.0000006000
553100,0.0000004000
553200,0.0000004000
553300,0.0000004000
553400,0.0000006000
553500,0.0000006000
553600,0.0000006000
553700,0.0000004000
553800,0.0000004000
553900,0.0000006000
554000,0.0000006000
554100,0.0000004000
554200,0.0000006000
554300,0.0000006000
554400,0.0000006000
554500,0.0000006000
554600,0.0000004000
554700,0.0000006000
554800,0.0000006000
554900,0.0000006000
555000,0.0000006000
555100,0.0000004000
555200,0.0000006000
555300,0.0000006000
555400,0.0000002000
555500,0.0000004000
555600,0.0000006000
555700,0.0000006000
555800,0.0000004000
555900,0.0000006000
556000,0.0000004000
556100,0.0000002000
556200,0.0000002000
556300,0.0000006000
556400,0.0000006000
556500,0.0000004000
556600,0.0000006000
556700,0.0000004000
556800,0.0000006000
556900,0.0000006000
557000,0.0000004000
557100,0.0000002000
557200,0.0000004000
557300,0.0000004000
557400,0.0000004000
557500,0.0000004000
557600,0.0000004000
557700,0.0000004000
557800,0.0000004000
557900,0.0000004000
558000,0.0000004000
558100,0.0000006000
558200,0.0000004000
558300,0.0000006000
558400,0.0000004000
558500,0.0000004000
558600,0.0000006000
558700,0.0000006000
558800,0.0000006000
558900,0.0000006000
559000,0.0000002000
559100,0.0000004000
559200,0.0000004000
559300,0.0000006000
559400,0.0000006000
559500,0.0000004000
559600,0.0000006000
559700,0.0000006000
559800,0.0000006000
559900,0.0000004000
560000,0.0000002000
560100,0.0000002000
560200,0.0000004000
560300,0.0000004000
560400,0.0000002000
560500,0.0000004000
560600,0.0000006000
560700,0.0000004000
560800,0.0000006000
560900,0.0000004000
561000,0.0000006000
561100,0.0000006000
561200,0.0000004000
561300,0.0000006000
561400,0.0000006000
561500,0.0000006000
561600,0.0000010000
561700,0.0000006000
561800,0.0000004000
561900,0.0000004000
562000,0.0000006000
562100,0.0000006000
562200,0.0000006000
562300,0.0000004000
562400,0.0000006000
562500,0.0000002000
562600,0.0000004000
562700,0.0000004000
562800,0.0000006000
562900,0.0000004000
563000,0.0000006000
563100,0.0000006000
563200,0.0000004000
563300,0.0000002000
563400,0.0000006000
563500,0.0000006000
563600,0.0000006000
563700,0.0000004000
563800,0.0000002000
563900,0.0000006000
564000,0.0000004000
564100,0.0000002000
564200,0.0000006000
564300,0.0000004000
564400,0.0000004000
564500,0.0000006000
564600,0.0000006000
564700,0.0000004000
564800,0.0000004000
564900,0.0000006000
565000,0.0000006000
565100,0.0000006000
565200,0.0000004000
565300,0.0000006000
565400,0.0000004000
565500,0.0000006000
565600,0.0000006000
565700,0.0000004000
565800,0.0000006000
565900,0.0000006000
566000,0.0000004000
566100,0.0000004000
566200,0.0000006000
566300,0.0000004000
566400,0.0000006000
566500,0.0000002000
566600,0.0000006000
566700,0.0000006000
566800,0.0000006000
566900,0.0000004000
567000,0.0000006000
567100,0.0000002000
567200,0.0000006000
567300,0.0000004000
567400,0.0000006000
567500,0.0000006000
567600,0.0000004000
567700,0.0000006000
567800,0.0000006000
567900,0.0000006000
568000,0.0000006000
568100,0.0000002000
568200,0.0000006000
568300,0.0000002000
568400,0.0000004000
568500,0.0000006000
568600,0.0000004000
568700,0.0000006000
568800,0.0000006000
568900,0.0000004000
569000,0.0000004000
569100,0.0000002000
569200,0.0000004000
569300,0.0000006000
569400,0.0000006000
569500,0.0000004000
569600,0.0000006000
569700,0.0000006000
569800,0.0000004000
569900,0.0000004000
570000,0.0000002000
570100,0.0000002000
570200,0.0000004000
570300,0.0000004000
570400,0.0000006000
570500,0.0000004000
570600,0.0000006000
570700,0.0000004000
570800,0.0000006000
570900,0.0000006000
571000,0.0000006000
571100,0.0000004000
571200,0.0000006000
571300,0.0000006000
571400,0.0000004000
571500,0.0000002000
571600,0.0000006000
571700,0.0000006000
571800,0.0000006000
571900,0.0000006000
572000,0.0000006000
572100,0.0000006000
572200,0.0000006000
572300,0.0000004000
572400,0.0000006000
572500,0.0000002000
572600,0.0000004000
572700,0.0000004000
572800,0.0000004000
572900,0.0000004000
573000,0.0000004000
573100,0.0000004000
573200,0.0000008000
573300,0.0000006000
573400,0.0000004000
573500,0.0000004000
573600,0.0000004000
573700,0.0000002000
573800,0.0000004000
573900,0.0000006000
574000,0.0000004000
574100,0.0000002000
574200,0.0000006000
574300,0.0000008000
574400,0.0000004000
574500,0.0000002000
574600,0.0000004000
574700,0.0000004000
574800,0.0000006000
574900,0.0000006000
575000,0.0000006000
575100,0.0000004000
575200,0.0000004000
575300,0.0000002000
575400,0.0000002000
575500,0.0000006000
575600,0.0000006000
575700,0.0000004000
575800,0.0000006000
575900,0.0000006000
576000,0.0000006000
576100,0.0000006000
576200,0.0000002000
576300,0.0000002000
576400,0.0000004000
576500,0.0000006000
576600,0.0000004000
576700,0.0000004000
576800,0.0000004000
576900,0.0000004000
577000,0.0000004000
577100,0.0000006000
577200,0.0000004000
577300,0.0000006000
577400,0.0000002000
577500,0.0000004000
577600,0.0000006000
577700,0.0000004000
577800,0.0000006000
577900,0.0000006000
578000,0.0000002000
578100,0.0000006000
578200,0.0000004000
578300,0.0000006000
578400,0.0000006000
578500,0.0000006000
578600,0.0000004000
578700,0.0000004000
578800,0.0000006000
578900,0.0000004000
579000,0.0000004000
579100,0.0000006000
579200,0.0000006000
579300,0.0000004000
579400,0.0000004000
579500,0.0000004000
579600,0.0000004000
579700,0.0000006000
579800,0.0000006000
579900,0.0000004000
580000,0.0000006000
580100,0.0000002000
580200,0.0000004000
580300,0.0000006000
580400,0.0000006000
580500,0.0000006000
580600,0.0000006000
580700,0.0000004000
580800,0.0000006000
580900,0.0000004000
581000,0.0000004000
581100,0.0000006000
581200,0.0000002000
581300,0.0000004000
581400,0.0000006000
581500,0.0000006000
581600,0.0000006000
581700,0.0000006000
581800,0.0000004000
581900,0.0000006000
582000,0.0000006000
582100,0.0000004000
582200,0.0000006000
582300,0.0000004000
582400,0.0000006000
582500,0.0000006000
582600,0.0000006000
582700,0.0000004000
582800,0.0000004000
582900,0.0000004000
583000,0.0000006000
583100,0.0000004000
583200,0.0000006000
583300,0.0000006000
583400,0.0000006000
583500,0.0000004000
583600,0.0000002000
583700,0.0000006000
583800,0.0000002000
583900,0.0000004000
584000,0.0000004000
584100,0.0000006000
584200,0.0000004000
584300,0.0000006000
584400,0.0000006000
584500,0.0000006000
584600,0.0000004000
584700,0.0000004000
584800,0.0000004000
584900,0.0000004000
585000,0.0000004000
585100,0.0000004000
585200,0.0000006000
585300,0.0000006000
585400,0.0000004000
585500,0.0000006000
585600,0.0000004000
585700,0.0000004000
585800,0.0000006000
585900,0.0000006000
586000,0.0000004000
586100,0.0000004000
586200,0.0000004000
586300,0.0000008000
586400,0.0000008000
586500,0.0000006000
586600,0.0000006000
586700,0.0000006000
586800,0.0000006000
586900,0.0000006000
587000,0.0000004000
587100,0.0000006000
587200,0.0000006000
587300,0.0000004000
587400,0.0000004000
587500,0.0000004000
587600,0.0000006000
587700,0.0000006000
587800,0.0000006000
587900,0.0000006000
588000,0.0000004000
588100,0.0000002000
588200,0.0000004000
588300,0.0000006000
588400,0.0000006000
588500,0.0000004000
588600,0.0000004000
588700,0.0000004000
588800,0.0000002000
588900,0.0000004000
589000,0.0000006000
589100,0.0000004000
589200,0.0000004000
589300,0.0000006000
589400,0.0000006000
589500,0.0000004000
589600,0.0000006000
589700,0.0000004000
589800,0.0000002000
589900,0.0000004000
590000,0.0000004000
590100,0.0000006000
590200,0.0000006000
590300,0.0000006000
590400,0.0000006000
590500,0.0000006000
590600,0.0000006000
590700,0.0000002000
590800,0.0000002000
590900,0.0000004000
591000,0.0000004000
591100,0.0000006000
591200,0.0000006000
591300,0.0000004000
591400,0.0000006000
591500,0.0000006000
591600,0.0000004000
591700,0.0000004000
591800,0.0000002000
591900,0.0000006000
592000,0.0000006000
592100,0.0000004000
592200,0.0000006000
592300,0.0000006000
592400,0.0000004000
592500,0.0000006000
592600,0.0000006000
592700,0.0000004000
592800,0.0000004000
592900,0.0000006000
593000,0.0000004000
593100,0.0000006000
593200,0.0000006000
593300,0.0000006000
593400,0.0000004000
593500,0.0000004000
593600,0.0000004000
593700,0.0000004000
593800,0.0000006000
593900,0.0000006000
594000,0.0000004000
594100,0.0000002000
594200,0.0000006000
594300,0.0000004000
594400,0.0000006000
594500,0.0000004000
594600,0.0000002000
594700,0.0000004000
594800,0.0000004000
594900,0.0000004000
595000,0.0000004000
595100,0.0000004000
595200,0.0000006000
595300,0.0000006000
595400,0.0000006000
595500,0.0000006000
595600,0.0000006000
595700,0.0000004000
595800,0.0000004000
595900,0.0000006000
596000,0.0000004000
596100,0.0000006000
596200,0.0000004000
596300,0.0000002000
596400,0.0000004000
596500,0.0000006000
596600,0.0000002000
596700,0.0000004000
596800,0.0000006000
596900,0.0000004000
597000,0.0000006000
597100,0.0000006000
597200,0.0000006000
597300,0.0000006000
597400,0.0000004000
597500,0.0000006000
597600,0.0000006000
597700,0.0000004000
597800,0.0000006000
597900,0.0000006000
598000,0.0000002000
598100,0.0000006000
598200,0.0000004000
598300,0.0000004000
598400,0.0000006000
598500,0.0000006000
598600,0.0000006000
598700,0.0000006000
598800,0.0000006000
598900,0.0000004000
599000,0.0000006000
599100,0.0000006000
599200,0.0000004000
599300,0.0000006000
599400,0.0000006000
599500,0.0000006000
599600,0.0000004000
599700,0.0000006000
599800,0.0000004000
599900,0.0000006000
600000,0.0000006000
600100,0.0000004000
600200,0.0000002000
600300,0.0000004000
600400,0.0000006000
600500,0.0000006000
600600,0.0000006000
600700,0.0000004000
600800,0.0000006000
600900,0.0000004000
601000,0.0000006000
601100,0.0000006000
601200,0.0000006000
601300,0.0000006000
601400,0.0000006000
601500,0.0000006000
601600,0.0000004000
601700,0.0000006000
601800,0.0000006000
601900,0.0000004000
602000,0.0000006000
602100,0.0000004000
602200,0.0000006000
602300,0.0000006000
602400,0.0000002000
602500,0.0000006000
602600,0.0000002000
602700,0.0000006000
602800,0.0000006000
602900,0.0000004000
603000,0.0000004000
603100,0.0000004000
603200,0.0000004000
603300,0.0000002000
603400,0.0000006000
603500,0.0000006000
603600,0.0000004000
603700,0.0000006000
603800,0.0000002000
603900,0.0000006000
604000,0.0000004000
604100,0.0000006000
604200,0.0000004000
604300,0.0000006000
604400,0.0000006000
604500,0.0000004000
604600,0.0000004000
604700,0.0000006000
604800,0.0000006000
604900,0.0000004000
605000,0.0000004000
605100,0.0000004000
605200,0.0000006000
605300,0.0000004000
605400,0.0000006000
605500,0.0000006000
605600,0.0000004000
605700,0.0000004000
605800,0.0000006000
605900,0.0000006000
606000,0.0000006000
606100,0.0000006000
606200,0.0000004000
606300,0.0000012000
606400,0.0000018000
606500,0.0000008000
606600,0.0000006000
606700,0.0000002000
606800,0.0000006000
606900,0.0000006000
607000,0.0000006000
607100,0.0000006000
607200,0.0000006000
607300,0.0000004000
607400,0.0000004000
607500,0.0000002000
607600,0.0000006000
607700,0.0000004000
607800,0.0000006000
607900,0.0000004000
608000,0.0000002000
608100,0.0000008000
608200,0.0000006000
608300,0.0000006000
608400,0.0000006000
608500,0.0000002000
608600,0.0000004000
608700,0.0000004000
608800,0.0000004000
608900,0.0000002000
609000,0.0000004000
609100,0.0000006000
609200,0.0000006000
609300,0.0000004000
609400,0.0000002000
609500,0.0000004000
609600,0.0000006000
609700,0.0000006000
609800,0.0000004000
609900,0.0000004000
610000,0.0000006000
610100,0.0000004000
610200,0.0000006000
610300,0.0000006000
610400,0.0000004000
610500,0.0000002000
610600,0.0000006000
610700,0.0000010000
610800,0.0000006000
610900,0.0000004000
611000,0.0000006000
611100,0.0000006000
611200,0.0000004000
611300,0.0000006000
611400,0.0000006000
611500,0.0000004000
611600,0.0000006000
611700,0.0000004000
611800,0.0000004000
611900,0.0000002000
612000,0.0000006000
612100,0.0000004000
612200,0.0000006000
612300,0.0000006000
612400,0.0000004000
612500,0.0000004000
612600,0.0000004000
612700,0.0000006000
612800,0.0000006000
612900,0.0000002000
613000,0.0000002000
613100,0.0000006000
613200,0.0000002000
613300,0.0000004000
613400,0.0000006000
613500,0.0000002000
613600,0.0000006000
613700,0.0000006000
613800,0.0000006000
613900,0.0000004000
614000,0.0000004000
614100,0.0000006000
614200,0.0000006000
614300,0.0000006000
614400,0.0000006000
614500,0.0000004000
614600,0.0000004000
614700,0.0000006000
614800,0.0000004000
614900,0.0000004000
615000,0.0000004000
615100,0.0000006000
615200,0.0000002000
615300,0.0000006000
615400,0.0000006000
615500,0.0000004000
615600,0.0000002000
615700,0.0000002000
615800,0.0000004000
615900,0.0000004000
616000,0.0000004000
616100,0.0000004000
616200,0.0000002000
616300,0.0000006000
616400,0.0000006000
616500,0.0000002000
616600,0.0000004000
616700,0.0000006000
616800,0.0000004000
616900,0.0000006000
617000,0.0000006000
617100,0.0000006000
617200,0.0000006000
617300,0.0000006000
617400,0.0000004000
617500,0.0000004000
617600,0.0000002000
617700,0.0000006000
617800,0.0000004000
617900,0.0000006000
618000,0.0000004000
618100,0.0000006000
618200,0.0000006000
618300,0.0000006000
618400,0.0000006000
618500,0.0000002000
618600,0.0000006000
618700,0.0000004000
618800,0.0000006000
618900,0.0000006000
619000,0.0000004000
619100,0.0000004000
619200,0.0000006000
619300,0.0000004000
619400,0.0000002000
619500,0.0000004000
619600,0.0000006000
619700,0.0000004000
619800,0.0000006000
619900,0.0000006000
620000,0.0000004000
620100,0.0000006000
620200,0.0000004000
620300,0.0000006000
620400,0.0000004000
620500,0.0000006000
620600,0.0000006000
620700,0.0000006000
620800,0.0000006000
620900,0.0000006000
621000,0.0000004000
621100,0.0000006000
621200,0.0000002000
621300,0.0000004000
621400,0.0000006000
621500,0.0000004000
621600,0.0000004000
621700,0.0000006000
621800,0.0000004000
621900,0.0000006000
622000,0.0000006000
622100,0.0000006000
622200,0.0000004000
622300,0.0000004000
622400,0.0000006000
622500,0.0000006000
622600,0.0000004000
622700,0.0000004000
622800,0.0000008000
622900,0.0000006000
623000,0.0000006000
623100,0.0000006000
623200,0.0000004000
623300,0.0000006000
623400,0.0000002000
623500,0.0000004000
623600,0.0000004000
623700,0.0000006000
623800,0.0000004000
623900,0.0000002000
624000,0.0000004000
624100,0.0000004000
624200,0.0000004000
624300,0.0000006000
624400,0.0000004000
624500,0.0000004000
624600,0.0000006000
624700,0.0000004000
624800,0.0000002000
624900,0.0000004000
625000,0.0000006000
625100,0.0000006000
625200,0.0000006000
625300,0.0000004000
625400,0.0000004000
625500,0.0000006000
625600,0.0000008000
625700,0.0000010000
625800,0.0000006000
625900,0.0000002000
626000,0.0000006000
626100,0.0000004000
626200,0.0000004000
626300,0.0000006000
626400,0.0000002000
626500,0.0000004000
626600,0.0000006000
626700,0.0000004000
626800,0.0000004000
626900,0.0000004000
627000,0.0000006000
627100,0.0000006000
627200,0.0000006000
627300,0.0000002000
627400,0.0000004000
627500,0.0000006000
627600,0.0000006000
627700,0.0000004000
627800,0.0000006000
627900,0.0000006000
628000,0.0000004000
628100,0.0000004000
628200,0.0000006000
628300,0.0000004000
628400,0.0000006000
628500,0.0000000000
628600,0.0000006000
628700,0.0000006000
628800,0.0000006000
628900,0.0000004000
629000,0.0000004000
629100,0.0000006000
629200,0.0000006000
629300,0.0000004000
629400,0.0000006000
629500,0.0000006000
629600,0.0000006000
629700,0.0000004000
629800,0.0000004000
629900,0.0000006000
630000,0.0000004000
630100,0.0000004000
630200,0.0000006000
630300,0.0000004000
630400,0.0000004000
630500,0.0000004000
630600,0.0000012000
630700,0.0000012000
630800,0.0000010000
630900,0.0000012000
631000,0.0000010000
631100,0.0000006000
631200,0.0000006000
631300,0.0000006000
631400,0.0000004000
631500,0.0000004000
631600,0.0000002000
631700,0.0000004000
631800,0.0000006000
631900,0.0000002000
632000,0.0000004000
632100,0.0000004000
632200,0.0000006000
632300,0.0000004000
632400,0.0000006000
632500,0.0000004000
632600,0.0000004000
632700,0.0000002000
632800,0.0000004000
632900,0.0000004000
633000,0.0000004000
633100,0.0000006000
633200,0.0000004000
633300,0.0000006000
633400,0.0000004000
633500,0.0000006000
633600,0.0000004000
633700,0.0000004000
633800,0.0000004000
633900,0.0000006000
634000,0.0000006000
634100,0.0000002000
634200,0.0000002000
634300,0.0000006000
634400,0.0000006000
634500,0.0000006000
634600,0.0000004000
634700,0.0000006000
634800,0.0000006000
634900,0.0000006000
635000,0.0000006000
635100,0.0000004000
635200,0.0000004000
635300,0.0000004000
635400,0.0000004000
635500,0.0000004000
635600,0.0000004000
635700,0.0000004000
635800,0.0000004000
635900,0.0000006000
636000,0.0000006000
636100,0.0000004000
636200,0.0000004000
636300,0.0000004000
636400,0.0000006000
636500,0.0000004000
636600,0.0000006000
636700,0.0000004000
636800,0.0000004000
636900,0.0000006000
637000,0.0000004000
637100,0.0000004000
637200,0.0000004000
637300,0.0000004000
637400,0.0000006000
637500,0.0000004000
637600,0.0000004000
637700,0.0000004000
637800,0.0000004000
637900,0.0000004000
638000,0.0000004000
638100,0.0000004000
638200,0.0000004000
638300,0.0000006000
638400,0.0000004000
